300	2.19715
301	2.09897
302	2.00883
303	1.94697
304	1.88591
305	1.82202
306	1.77998
307	1.72341
308	1.67917
309	1.65117
310	1.61998
311	1.59821
312	1.5756
313	1.55871
314	1.53939
315	1.52895
316	1.51608
317	1.50173
318	1.49015
319	1.48001
320	1.46823
321	1.46059
322	1.45561
323	1.44952
324	1.44092
325	1.43318
326	1.42445
327	1.4163
328	1.41211
329	1.40258
330	1.39263
331	1.38303
332	1.37037
333	1.35313
334	1.34022
335	1.32641
336	1.31553
337	1.30424
338	1.28969
339	1.28103
340	1.27044
341	1.26361
342	1.25678
343	1.24898
344	1.24157
345	1.23606
346	1.22985
347	1.22472
348	1.22108
349	1.21927
350	1.21461
351	1.21009
352	1.20767
353	1.20401
354	1.20093
355	1.19672
356	1.19502
357	1.19025
358	1.18468
359	1.18239
360	1.18137
361	1.17824
362	1.17707
363	1.17152
364	1.17035
365	1.16932
366	1.1673
367	1.16729
368	1.16412
369	1.16278
370	1.16019
371	1.15938
372	1.15707
373	1.15662
374	1.15451
375	1.15326
376	1.15049
377	1.14789
378	1.14305
379	1.14215
380	1.14244
381	1.14079
382	1.13916
383	1.13943
384	1.13715
385	1.13432
386	1.1353
387	1.13362
388	1.1334
389	1.1318
390	1.13231
391	1.13258
392	1.13168
393	1.13139
394	1.13301
395	1.12809
396	1.12791
397	1.12862
398	1.12777
399	1.12671
400	1.12526
401	1.12347
402	1.12088
403	1.12084
404	1.12041
405	1.11897
406	1.11616
407	1.11413
408	1.11273
409	1.11342
410	1.11064
411	1.10854
412	1.10832
413	1.10792
414	1.10758
415	1.10594
416	1.10544
417	1.10791
418	1.10631
419	1.10597
420	1.10603
421	1.10481
422	1.10455
423	1.10492
424	1.10445
425	1.10425
426	1.10431
427	1.10463
428	1.10416
429	1.10485
430	1.10455
431	1.10463
432	1.10529
433	1.10521
434	1.10501
435	1.10559
436	1.10529
437	1.10588
438	1.10687
439	1.10622
440	1.10749
441	1.10623
442	1.10577
443	1.10641
444	1.10687
445	1.1073
446	1.10841
447	1.10759
448	1.10729
449	1.10812
450	1.109
451	1.10955
452	1.11014
453	1.11062
454	1.1102
455	1.11073
456	1.10875
457	1.10888
458	1.11189
459	1.10858
460	1.11069
461	1.10945
462	1.111
463	1.10872
464	1.1094
465	1.1122
466	1.1112
467	1.10955
