300	2.19161
301	2.10806
302	2.01057
303	1.93981
304	1.89054
305	1.82895
306	1.77549
307	1.72102
308	1.67962
309	1.64634
310	1.62038
311	1.59923
312	1.57664
313	1.55633
314	1.53863
315	1.53144
316	1.51657
317	1.50177
318	1.48775
319	1.48193
320	1.46961
321	1.4618
322	1.45346
323	1.44488
324	1.43932
325	1.43349
326	1.42515
327	1.41718
328	1.40988
329	1.40162
330	1.39281
331	1.38331
332	1.36922
333	1.35683
334	1.34039
335	1.32873
336	1.31632
337	1.30298
338	1.29053
339	1.27999
340	1.27208
341	1.2638
342	1.25624
343	1.24899
344	1.2421
345	1.23415
346	1.23044
347	1.22491
348	1.22258
349	1.21756
350	1.21505
351	1.2118
352	1.20618
353	1.20384
354	1.20107
355	1.19731
356	1.19415
357	1.18992
358	1.18579
359	1.18304
360	1.18299
361	1.17846
362	1.17691
363	1.17263
364	1.16998
365	1.16922
366	1.1678
367	1.167
368	1.16325
369	1.16285
370	1.16103
371	1.16123
372	1.15757
373	1.15744
374	1.1561
375	1.1542
376	1.151
377	1.14922
378	1.14299
379	1.14212
380	1.14289
381	1.14113
382	1.13997
383	1.13862
384	1.13592
385	1.13475
386	1.13568
387	1.13446
388	1.13253
389	1.13278
390	1.13286
391	1.13362
392	1.13252
393	1.13202
394	1.13427
395	1.12781
396	1.12859
397	1.12904
398	1.12764
399	1.12685
400	1.12481
401	1.12494
402	1.12197
403	1.12159
404	1.1198
405	1.11924
406	1.11714
407	1.11345
408	1.11374
409	1.11296
410	1.11036
411	1.10861
412	1.10902
413	1.10813
414	1.10844
415	1.10575
416	1.1054
417	1.10706
418	1.10683
419	1.10673
420	1.10612
421	1.1058
422	1.10499
423	1.10477
424	1.10502
425	1.10528
426	1.10415
427	1.10381
428	1.10511
429	1.10468
430	1.10494
431	1.10462
432	1.10439
433	1.10644
434	1.10596
435	1.10492
436	1.10612
437	1.10606
438	1.10675
439	1.10668
440	1.10687
441	1.10668
442	1.10658
443	1.1064
444	1.10718
445	1.10749
446	1.10857
447	1.10844
448	1.10778
449	1.10918
450	1.1088
451	1.11006
452	1.1106
453	1.11057
454	1.11054
455	1.11067
456	1.1087
457	1.10961
458	1.11189
459	1.10904
460	1.1109
461	1.1098
462	1.11099
463	1.10947
464	1.1102
465	1.1121
466	1.11143
467	1.10912
468	1.11081
469	1.10932
470	1.11105
471	1.11042
472	1.11031
473	1.11045
474	1.11212
475	1.11259
476	1.11273
477	1.11364
478	1.11313
479	1.11447
480	1.11567
481	1.11679
482	1.11994
483	1.12019
484	1.11849
485	1.11802
486	1.11951
487	1.12251
488	1.12101
489	1.11997
490	1.1232
491	1.12514
492	1.12426
493	1.12222
494	1.12302
495	1.12374
496	1.12628
497	1.1251
498	1.12398
499	1.12373
500	1.12495
501	1.12581
502	1.12787
503	1.12534
504	1.12574
505	1.12433
506	1.12491
507	1.12437
508	1.12359
509	1.12301
510	1.12232
511	1.1203
512	1.12075
513	1.12058
514	1.11986
515	1.1191
516	1.1186
517	1.11929
518	1.11759
519	1.1163
520	1.11621
521	1.11699
522	1.11846
523	1.11834
524	1.11966
525	1.11888
526	1.1194
527	1.12204
528	1.12441
529	1.12233
530	1.12219
531	1.12646
532	1.12918
533	1.13251
534	1.13236
535	1.13432
536	1.14007
537	1.14279
538	1.14335
539	1.14644
540	1.15088
541	1.15833
542	1.15949
543	1.16279
544	1.16705
545	1.17062
546	1.17704
547	1.18253
548	1.18764
549	1.19351
550	1.1993
551	1.20702
552	1.21155
553	1.21993
554	1.22493
555	1.23158
556	1.23911
557	1.24658
558	1.2519
559	1.25657
560	1.26531
561	1.27571
562	1.28154
563	1.28639
564	1.29361
565	1.30117
566	1.30897
567	1.32145
568	1.3244
569	1.33286
570	1.34558
571	1.34831
572	1.36258
573	1.37342
574	1.38106
575	1.39239
576	1.40451
577	1.41801
578	1.42747
579	1.44138
580	1.45905
581	1.46858
582	1.48663
583	1.50302
584	1.51646
585	1.53811
586	1.55531
587	1.57853
588	1.59544
589	1.61327
590	1.63252
591	1.65711
592	1.67448
593	1.691
594	1.7203
595	1.73896
596	1.76862
597	1.78567
598	1.81204
599	1.83064
600	1.85761
601	1.88504
602	1.89957
603	1.9216
604	1.94237
605	1.96144
606	1.96534
607	1.98774
608	1.98766
609	2.01751
610	2.0256
611	2.02763
612	2.03428
613	2.04075
614	2.04142
615	2.03407
616	2.03032
617	2.05266
618	2.03836
619	2.0431
620	2.05492
621	2.03325
622	2.04212
623	2.03232
624	2.03563
625	2.02089
626	2.03835
627	2.03809
628	2.02734
629	2.04424
630	2.04256
631	2.04846
