389	1.13244	0.000452843
390	1.13265	0.000244449
391	1.13312	0.000425232
392	1.13221	0.000376563
393	1.13191	0.000387556
394	1.13343	0.000591627
395	1.12804	0.000167597
396	1.12843	0.000376652
397	1.12864	0.000314784
398	1.12769	5.71548e-05
399	1.12676	6.59966e-05
400	1.12536	0.000490601
401	1.12422	0.000600685
402	1.12158	0.000498152
403	1.12097	0.000462385
404	1.11954	0.000836939
405	1.11878	0.000472652
406	1.11666	0.000400333
407	1.11369	0.000313723
408	1.11312	0.000444997
409	1.11282	0.000551503
410	1.11072	0.00033589
411	1.10862	6.54896e-05
412	1.10862	0.000294392
413	1.10802	8.65384e-05
414	1.10782	0.000444997
415	1.1062	0.000503344
416	1.10516	0.000363349
417	1.10736	0.000389444
418	1.10655	0.000214165
419	1.10606	0.000510512
420	1.1058	0.00039064
421	1.10566	0.00064085
422	1.1046	0.000296348
423	1.10462	0.000319409
424	1.10454	0.000357243
425	1.10421	0.000894589
426	1.10415	0.000130639
427	1.10412	0.000361601
428	1.10421	0.000715309
429	1.10447	0.000418277
430	1.10468	0.000181537
431	1.10456	8.73053e-05
432	1.10492	0.000384448
433	1.10555	0.000632262
434	1.10543	0.000396513
435	1.10506	0.000385083
436	1.10554	0.00041142
437	1.10607	0.000159374
438	1.10664	0.00024074
439	1.10656	0.000243858
440	1.10687	0.000510316
441	1.10649	0.000191543
442	1.10582	0.000601166
443	1.10642	2.16025e-05
444	1.10704	0.000129185
445	1.10751	0.000184451
446	1.10824	0.000354902
447	1.10799	0.000349317
448	1.10776	0.000371872
449	1.10845	0.000514414
450	1.10887	9.42809e-05
451	1.10968	0.000270103
452	1.11036	0.000188739
453	1.11041	0.000257725
454	1.11046	0.000185173
455	1.11076	8.37987e-05
456	1.1088	0.000103387
457	1.10912	0.000348935
458	1.11186	4.24264e-05
459	1.10907	0.000412876
460	1.11091	0.000179691
461	1.10982	0.000314784
462	1.11078	0.000308797
463	1.10893	0.000382129
464	1.10988	0.00034564
465	1.112	0.000211397
466	1.1113	9.62635e-05
467	1.10927	0.000198158
468	1.11001	0.000569815
469	1.10982	0.000749933
470	1.11013	0.000662135
471	1.11076	0.000304448
472	1.11021	0.000270678
473	1.11038	0.000143527
474	1.11158	0.000453456
475	1.11238	0.000156915
476	1.11306	0.000233666
477	1.11324	0.000294392
478	1.11322	0.000115566
479	1.11418	0.000259615
480	1.11559	0.000207257
481	1.11616	0.000453823
482	1.11964	0.000357802
483	1.12024	8.80656e-05
484	1.11841	0.000683927
485	1.11716	0.000650453
486	1.11897	0.000412822
487	1.12195	0.000437899
488	1.12059	0.000311805
489	1.12	2.05481e-05
490	1.12265	0.000500067
491	1.12483	0.000241431
492	1.1238	0.000539527
493	1.12183	0.000273415
494	1.12245	0.000588388
495	1.12405	0.00024513
496	1.12575	0.000567881
497	1.12499	0.000123648
498	1.12371	0.000190962
499	1.1239	0.000359537
500	1.1246	0.000364265
501	1.12483	0.000695334
502	1.12609	0.00126265
503	1.12528	8.95669e-05
504	1.12588	0.000114407
505	1.12475	0.000335062
506	1.12468	0.000163911
507	1.12415	0.000164181
508	1.12388	0.000941169
509	1.12312	0.00024074
510	1.12239	0.000769256
511	1.12098	0.00051409
512	1.12048	0.000189268
513	1.11998	0.00042991
514	1.11969	0.000310948
515	1.11835	0.000600352
516	1.11885	0.000348839
517	1.11871	0.000408276
518	1.11762	0.000522898
519	1.116	0.000237534
520	1.11604	0.000313794
521	1.11723	0.00067034
522	1.11775	0.000571625
523	1.11808	0.000251396
524	1.11868	0.000692644
525	1.11915	0.000335592
526	1.11868	0.000605108
527	1.12164	0.000318748
528	1.12378	0.000451467
529	1.12302	0.000688525
530	1.12185	0.000240555
531	1.12616	0.000278847
532	1.12951	0.000231565
533	1.13275	0.000325372
534	1.13203	0.000347275
535	1.13432	8.16497e-06
536	1.13999	0.000196129
537	1.14216	0.000465403
538	1.14345	0.00015107
539	1.14614	0.000216025
540	1.15085	0.000160624
541	1.15777	0.000545772
542	1.15918	0.000245674
543	1.16242	0.000276325
544	1.16756	0.000458282
545	1.17075	9.10433e-05
546	1.1768	0.000311555
547	1.18216	0.000421663
548	1.18778	0.000471334
549	1.19282	0.000488057
550	1.19901	0.000205426
551	1.20715	0.000347787
552	1.21201	0.000448429
553	1.21929	0.000480301
554	1.2247	0.00021746
555	1.23099	0.000473779
556	1.23922	0.000731087
557	1.24593	0.000463777
558	1.25101	0.000711118
559	1.25763	0.000752167
560	1.26518	0.00021746
561	1.27469	0.000801845
562	1.28151	0.00041708
563	1.28649	0.000547256
564	1.29408	0.000586591
565	1.30132	0.000370675
566	1.31002	0.000823043
567	1.32079	0.000465212
568	1.32491	0.00075688
569	1.33295	0.000285346
570	1.3446	0.00108342
571	1.3488	0.000601406
572	1.36246	8.49837e-05
573	1.37326	0.000703183
574	1.3806	0.00036037
575	1.39344	0.000975534
576	1.40469	0.000235844
577	1.41641	0.00115794
578	1.42692	0.000475908
579	1.44064	0.00099743
580	1.45829	0.000539527
581	1.46814	0.000331461
582	1.48475	0.00164609
583	1.50052	0.00194381
584	1.51644	0.00224951
585	1.53706	0.000778075
586	1.55488	0.00114407
587	1.57641	0.00199381
588	1.5921	0.00236413
589	1.61344	0.000979331
590	1.63108	0.00118407
591	1.65689	0.00116981
592	1.67624	0.00136656
593	1.69651	0.00450298
594	1.72344	0.0025164
595	1.74002	0.00163781
596	1.76592	0.00340089
597	1.788	0.00165798
598	1.80999	0.00266919
599	1.82916	0.00159242
600	1.85477	0.00223805
601	1.88408	0.00281824
602	1.89748	0.00413895
603	1.92003	0.00150628
604	1.93802	0.004245
605	1.95819	0.00491311
606	1.96919	0.00347495
607	1.98457	0.00238904
608	1.99526	0.00690488
609	2.02325	0.00902321
610	2.02676	0.000829337
611	2.02756	0.00345822
612	2.03288	0.00613434
613	2.0459	0.00901114
614	2.0472	0.00712642
615	2.04254	0.00620341
616	2.04457	0.0104494
617	2.05436	0.00193046
618	2.04351	0.0041491
619	2.04201	0.00946605
620	2.04902	0.00782172
621	2.03605	0.00293286
622	2.0445	0.00485229
623	2.03813	0.00646417
624	2.03448	0.00102974
625	2.02911	0.0060063
626	2.03029	0.00570565
627	2.03504	0.00524924
628	2.03516	0.00587285
629	2.03761	0.00478379
630	2.04132	0.00441184
631	2.05378	0.00475461
632	2.06959	0.00317222
633	2.08023	0.00893344
634	2.07247	0.00689336
635	2.09305	0.00567763
636	2.11372	0.00382745
637	2.13936	0.00841473
638	2.16506	0.00987641
639	2.18105	0.00599814
640	2.18458	0.0106047
641	2.24276	0.000169771
642	2.22837	0.00832293
643	2.25082	0.00679292
644	2.28673	0.000867999
645	2.28782	0.0104285
646	2.32925	0.00743797
647	2.3659	0.0141977
648	2.3739	0.030192
649	2.41487	0.0304912
650	2.44756	0.0295344
651	2.47434	0.0127579
652	2.48139	0.0127033
653	2.52985	0.0243494
654	2.55054	0.0304259
655	2.56088	0.0309033
656	2.59732	0.0329718
657	2.60403	0.0298682
658	2.61809	0.0488672
659	2.65222	0.0174595
660	2.72444	0.0169209
661	2.72919	0.0209912
662	2.75716	0.0262571
663	2.64757	0.0492798
664	2.70793	0.0390089
665	2.68111	0.0218739
666	2.71809	0.0717054
667	2.69255	0.0288537
668	2.6804	0.0241
669	2.67159	0.0351667
670	2.57975	0.0427694
671	2.5898	0.0186599
672	2.5196	0.0227219
673	2.45048	0.0402543
674	2.44506	0.0243282
675	2.39553	0.0468676
676	2.31402	0.0109861
677	2.21385	0.025483
678	2.15868	0.011298
679	2.08546	0.00691724
680	2.01715	0.00738205
681	1.94885	0.00208797
682	1.89138	0.00338192
683	1.81982	0.000972705
684	1.75351	0.00224089
685	1.67928	0.0043845
686	1.62604	0.000873969
687	1.57705	0.00129873
688	1.52154	0.00292281
689	1.48085	0.00137485
690	1.43496	0.00125465
691	1.39828	0.0027163
692	1.36733	0.00164392
693	1.32893	0.00164532
694	1.29653	0.00200446
695	1.27149	0.000293295
696	1.24934	0.000687944
697	1.22524	0.000340033
698	1.20627	0.000371513
699	1.18808	0.00216605
700	1.17179	0.000123558
701	1.15707	0.000808964
702	1.1422	0.00103294
703	1.13262	0.000579828
704	1.12201	0.00126541
705	1.11122	0.000342669
706	1.10111	0.00067982
707	1.09714	0.00130375
708	1.08989	0.000880316
709	1.08403	0.000203961
710	1.07874	0.000392626
711	1.07452	0.00104013
712	1.07129	0.00118986
713	1.0673	0.000947851
714	1.06476	0.000939302
715	1.06358	0.000631735
716	1.06225	0.000805481
717	1.06213	0.000488353
718	1.06394	0.000694422
719	1.06863	0.00100546
720	1.07338	0.000896003
721	1.078	0.000528793
722	1.08473	0.000338756
723	1.08831	0.000818576
724	1.09116	0.000788966
725	1.09047	0.000726682
726	1.08901	0.000385861
727	1.08684	0.000639809
728	1.08289	0.000529591
729	1.07919	0.000209284
730	1.07705	0.000372111
731	1.0727	0.000253026
732	1.06824	0.000672062
733	1.06629	0.000967781
734	1.06444	0.000838146
735	1.06311	0.000691392
736	1.05865	0.000251529
737	1.05652	0.000412822
738	1.05498	0.000570399
739	1.05411	0.000203361
740	1.05205	0.00129895
741	1.05119	0.00087285
742	1.05057	0.0014933
743	1.0497	0.00126499
744	1.04884	0.00101984
745	1.04674	0.00166414
746	1.0462	0.00157065
747	1.04423	9.03081e-05
748	1.0448	0.00145563
749	1.04263	0.00121162
750	1.04231	0.000901308
751	1.0423	0.000788416
752	1.04358	0.00111526
753	1.04219	0.00134244
754	1.04111	0.00118057
755	1.04026	0.000514587
756	1.04024	0.00065571
757	1.04088	0.00103037
758	1.04135	0.000361232
759	1.0416	0.000705423
760	1.04041	0.00102901
761	1.04121	0.00117519
762	1.04134	0.00180979
763	1.03982	0.000809293
764	1.04096	0.000716023
765	1.04134	0.000735572
766	1.04152	0.000948308
767	1.04092	0.00138194
768	1.04017	0.000402023
769	1.03949	0.000310161
770	1.04062	0.000776445
771	1.04184	0.000592621
772	1.04048	0.00273809
773	1.04102	0.00179574
774	1.04105	0.00131886
775	1.04007	0.000335956
776	1.04142	0.00160813
777	1.03974	0.00189678
778	1.04307	0.00130057
779	1.0434	0.000950099
780	1.04248	0.00121749
781	1.04101	0.00122609
782	1.04282	0.000248507
783	1.03946	0.00195654
784	1.04136	0.000718579
785	1.04122	0.00212768
786	1.04269	0.00135479
787	1.04319	0.000701443
788	1.04354	0.00176545
789	1.04331	0.000694854
790	1.04511	0.000636989
791	1.04434	0.000368812
792	1.04364	0.00139824
793	1.04263	0.00170298
794	1.04453	0.00127818
795	1.04507	0.0011234
796	1.0453	0.000765768
797	1.04407	0.0012399
798	1.04447	0.00131942
799	1.0449	0.00199059
800	1.04457	0.00121164
