# saved from Soas buffer name file4_fit_lorentzian.dat
# original-file = /Users/christophe/Dropbox/Private folder/QSoasExampleFiles/file4.txt
# commands = mfit-lorentzian 0 1 /number=4 /parameters=file4-file5.params

1319.91	531.059
1320.18	531.138
1320.46	531.219
1320.73	531.301
1321.01	531.385
1321.28	531.469
1321.56	531.555
1321.83	531.643
1322.1	531.732
1322.38	531.822
1322.65	531.915
1322.93	532.008
1323.2	532.104
1323.47	532.2
1323.75	532.299
1324.02	532.399
1324.3	532.502
1324.57	532.606
1324.84	532.711
1325.12	532.819
1325.39	532.929
1325.67	533.041
1325.94	533.154
1326.21	533.271
1326.49	533.389
1326.76	533.509
1327.04	533.632
1327.31	533.757
1327.58	533.884
1327.86	534.015
1328.13	534.147
1328.41	534.283
1328.68	534.42
1328.95	534.56
1329.23	534.704
1329.5	534.85
1329.78	535
1330.05	535.152
1330.32	535.309
1330.6	535.467
1330.87	535.63
1331.14	535.796
1331.42	535.966
1331.69	536.139
1331.97	536.317
1332.24	536.497
1332.51	536.682
1332.79	536.872
1333.06	537.065
1333.34	537.264
1333.61	537.466
1333.88	537.675
1334.16	537.887
1334.43	538.105
1334.7	538.328
1334.98	538.557
1335.25	538.791
1335.52	539.03
1335.8	539.278
1336.07	539.53
1336.35	539.79
1336.62	540.055
1336.89	540.33
1337.17	540.61
1337.44	540.899
1337.71	541.195
1337.99	541.5
1338.26	541.813
1338.53	542.134
1338.81	542.467
1339.08	542.808
1339.36	543.161
1339.63	543.523
1339.9	543.898
1340.18	544.283
1340.45	544.682
1340.72	545.092
1341	545.516
1341.27	545.956
1341.54	546.408
1341.82	546.879
1342.09	547.364
1342.37	547.869
1342.64	548.39
1342.91	548.933
1343.19	549.493
1343.46	550.075
1343.73	550.684
1344.01	551.314
1344.28	551.973
1344.55	552.657
1344.83	553.374
1345.1	554.118
1345.37	554.896
1345.65	555.715
1345.92	556.568
1346.19	557.468
1346.47	558.408
1346.74	559.401
1347.01	560.441
1347.29	561.538
1347.56	562.702
1347.83	563.927
1348.11	565.232
1348.38	566.61
1348.65	568.083
1348.93	569.642
1349.2	571.307
1349.47	573.098
1349.75	575.006
1350.02	577.068
1350.29	579.273
1350.57	581.666
1350.84	584.235
1351.11	587.016
1351.39	590.051
1351.66	593.326
1351.93	596.904
1352.21	600.77
1352.48	604.99
1352.75	609.536
1353.03	614.44
1353.3	619.732
1353.57	625.323
1353.85	631.232
1354.12	637.296
1354.39	643.457
1354.67	649.473
1354.94	655.169
1355.21	660.357
1355.49	664.772
1355.76	668.327
1356.03	670.92
1356.31	672.635
1356.58	673.596
1356.85	674.026
1357.13	674.166
1357.4	674.25
1357.67	674.487
1357.94	675.036
1358.22	676.011
1358.49	677.495
1358.76	679.504
1359.04	682.07
1359.31	685.14
1359.58	688.688
1359.86	692.675
1360.13	696.978
1360.4	701.547
1360.67	706.219
1360.95	710.923
1361.22	715.473
1361.49	719.761
1361.77	723.686
1362.04	727.094
1362.31	729.948
1362.59	732.166
1362.86	733.765
1363.13	734.786
1363.4	735.286
1363.68	735.375
1363.95	735.168
1364.22	734.795
1364.5	734.379
1364.77	734.042
1365.04	733.883
1365.32	733.991
1365.59	734.433
1365.86	735.263
1366.13	736.507
1366.41	738.197
1366.68	740.316
1366.95	742.866
1367.23	745.846
1367.5	749.197
1367.77	752.92
1368.04	756.937
1368.32	761.23
1368.59	765.787
1368.86	770.525
1369.14	775.472
1369.41	780.553
1369.68	785.787
1369.95	791.213
1370.23	796.775
1370.5	802.553
1370.77	808.504
1371.04	814.673
1371.32	821.117
1371.59	827.771
1371.86	834.706
1372.14	841.83
1372.41	849.159
1372.68	856.698
1372.95	864.306
1373.23	872.01
1373.5	879.628
1373.77	887.131
1374.05	894.453
1374.32	901.4
1374.59	907.901
1374.86	913.87
1375.14	919.124
1375.41	923.608
1375.68	927.172
1375.95	929.75
1376.23	931.276
1376.5	931.676
1376.77	930.923
1377.04	929.015
1377.32	925.965
1377.59	921.782
1377.86	916.57
1378.13	910.384
1378.41	903.27
1378.68	895.408
1378.95	886.816
1379.23	877.708
1379.5	868.143
1379.77	858.165
1380.04	848
1380.32	837.62
1380.59	827.233
1380.86	816.853
1381.13	806.488
1381.41	796.316
1381.68	786.32
1381.95	776.493
1382.22	766.971
1382.5	757.673
1382.77	748.723
1383.04	740.074
1383.31	731.692
1383.59	723.673
1383.86	715.973
1384.13	708.542
1384.4	701.466
1384.67	694.69
1384.95	688.176
1385.22	681.984
1385.49	676.031
1385.76	670.384
1386.04	664.989
1386.31	659.812
1386.58	654.9
1386.85	650.211
1387.13	645.709
1387.4	641.438
1387.67	637.338
1387.94	633.444
1388.22	629.727
1388.49	626.157
1388.76	622.765
1389.03	619.525
1389.31	616.407
1389.58	613.444
1389.85	610.61
1390.12	607.882
1390.39	605.286
1390.67	602.785
1390.94	600.403
1391.21	598.12
1391.48	595.919
1391.75	593.821
1392.03	591.807
1392.3	589.863
1392.57	588.007
1392.84	586.225
1393.12	584.501
1393.39	582.854
1393.66	581.27
1393.93	579.738
1394.2	578.271
1394.48	576.851
1394.75	575.491
1395.02	574.18
1395.29	572.91
1395.57	571.692
1395.84	570.517
1396.11	569.377
1396.38	568.284
1396.65	567.227
1396.93	566.201
1397.2	565.214
1397.47	564.261
1397.74	563.335
1398.01	562.443
1398.29	561.581
1398.56	560.742
1398.83	559.934
1399.1	559.151
1399.37	558.389
1399.65	557.654
1399.92	556.938
1400.19	556.248
1400.46	555.579
1400.73	554.926
1401.01	554.296
1401.28	553.684
1401.55	553.087
1401.82	552.51
1402.09	551.95
1402.37	551.403
1402.64	550.874
1402.91	550.359
1403.18	549.856
1403.45	549.37
1403.72	548.897
1404	548.434
1404.27	547.986
1404.54	547.55
1404.81	547.123
1405.08	546.709
1405.36	546.306
1405.63	545.911
1405.9	545.529
1406.17	545.156
1406.44	544.79
1406.72	544.436
1406.99	544.09
1407.26	543.75
1407.53	543.421
1407.8	543.1
1408.08	542.784
1408.35	542.478
1408.62	542.179
1408.89	541.886
1409.16	541.6
1409.43	541.322
1409.71	541.048
1409.98	540.782
1410.25	540.522
1410.52	540.266
1410.79	540.017
1411.06	539.774
1411.34	539.535
1411.61	539.303
1411.88	539.075
1412.15	538.851
1412.42	538.633
1412.69	538.42
1412.97	538.209
1413.24	538.005
1413.51	537.805
1413.78	537.607
1414.05	537.415
1414.32	537.227
1414.59	537.042
1414.87	536.861
1415.14	536.683
1415.41	536.51
1415.68	536.338
1415.95	536.172
1416.22	536.008
1416.5	535.846
1416.77	535.689
1417.04	535.535
1417.31	535.382
1417.58	535.233
1417.85	535.088
1418.13	534.944
1418.4	534.803
1418.67	534.665
1418.94	534.529
1419.21	534.396
1419.48	534.265
1419.75	534.137
1420.03	534.01
1420.3	533.887
1420.57	533.765
1420.84	533.645
1421.11	533.528
1421.38	533.412
1421.66	533.298
1421.93	533.187
1422.2	533.078
1422.47	532.969
1422.74	532.864
1423.01	532.76
1423.28	532.657
1423.56	532.556
1423.83	532.457
1424.1	532.36
1424.37	532.264
1424.64	532.169
1424.91	532.077
1425.18	531.985
1425.45	531.895
1425.73	531.807
1426	531.72
1426.27	531.634
1426.54	531.55
1426.81	531.467
1427.08	531.385
1427.35	531.304
1427.62	531.225
1427.9	531.147
1428.17	531.07
1428.44	530.995
1428.71	530.92
1428.98	530.846
1429.25	530.774
1429.52	530.703
1429.8	530.632
1430.07	530.563
1430.34	530.495
1430.61	530.428
1430.88	530.362
1431.15	530.296
1431.42	530.232
1431.69	530.169
1431.96	530.106
1432.23	530.044
1432.51	529.983
1432.78	529.924
1433.05	529.865
1433.32	529.806
1433.59	529.749
1433.86	529.692
1434.13	529.636
1434.4	529.581
1434.68	529.526
1434.95	529.473
1435.22	529.42
1435.49	529.367
1435.76	529.316
1436.03	529.265
1436.3	529.215
1436.57	529.165
1436.84	529.116
1437.11	529.068
1437.39	529.02
1437.66	528.973
1437.93	528.927
1438.2	528.881
1438.47	528.836
1438.74	528.791
1439.01	528.747
1439.28	528.703
1439.55	528.66
1439.82	528.618
1440.1	528.576
1440.37	528.534
1440.64	528.494
1440.91	528.453
1441.18	528.413
1441.45	528.374
1441.72	528.335
1441.99	528.296
1442.26	528.258
1442.53	528.221
1442.8	528.184
1443.08	528.147
1443.35	528.111
1443.62	528.075
1443.89	528.039
1444.16	528.004
1444.43	527.97
1444.7	527.936
1444.97	527.902
1445.24	527.868
1445.51	527.835
1445.78	527.803
1446.05	527.77
1446.33	527.739
1446.6	527.707
1446.87	527.676
1447.14	527.645
1447.41	527.614
1447.68	527.584
1447.95	527.555
1448.22	527.525
1448.49	527.496
1448.76	527.467
1449.03	527.439
1449.3	527.41
1449.57	527.382
1449.84	527.355
1450.12	527.327
